storeId	comment
6426	terrific dinner date for casual, amazing food. try the linguine amalfi and trout, but save room for the baked nutella s'mores. we'll be back for sure.
15206	love the burgers and coleslaw
52984	burger with the works...yumsters!
44026	gb is average zaitzeff on nassau\/john is wayyyyyy better and worth few more blocks walk!!
1541	say hi to amy, the best barista out there!
3125	awesome courtyard pavilion with benches down the block -- btw 51+ 52 btw 6th + 7th! take your coffee to go!
131041	great cupcakes!
259566	good drinks, some of the steaks were very salty
27882	love the caipirinhas but could do without the sugar coating on them! picanha maravilhosa, love the salad bar. manhattan samba is great last saturday of every month too
21442	likely to be one of the first places you go to at pratt. it's really good until you go to their sister location, the 3 luigi's which is located few blocks away. still great and fast, bit oily.
8285	if you have movie to catch be sure to let the wait staff know and they'll do their best to get you out before previews roll
52563	get the pork fried rice! it's must
80552	when you order make sure to get everything in one shot. they barely ask if you need anything and the food i ordered was cold stars..
26197	lousy wheat pancakes.
17533	chilli the way it suppose to be hearty, spicy and tasty.
69093	texas chain gang or numero uno are the best! great chicken burrito too! nyc's best since they were on bleeker st. 15 years or more ago.
82569	village voice is excited to have patacon pisao at the 2012 choiceeats food fest! full list of restaurants here:
82569	this choice eats attendee brought patacon, cachapas, arepas, tequenos, and tres leche...yummy!
1513	bring cash...no credit cards accepted. excellent food, sizzling beef is top notch.
4407	hmmm no discount for personal cup?
35288	great (and cheap) breakfast sandwiches!
24772	unless you are girl, the guy at the cash register is dick
11075	lemon meyer pasta in the garden on warm summer night.
19732	i've had uneven meals here and the menu often promises more than it keeps. but the food is solid and getting better every day. the blt salad is stupendous.
81157	carrot cake dulce de leches are my favs!
2022	try the green curry beef (via @foodspotting)
2022	try the chicken pad thai (via @foodspotting)
2022	try the thai mushroom chicken soup (via @foodspotting)
36242	the 75 cent slice deal is now 99 cents slice.
42214	the menu items may look normal but this is chipotle lab run by top chef. 3\/4\/11 the steak is medium rare, the chicken is spice-rubbed and there are different beans, rice, and salsa. + real liquor
180588	brown rice is in the house!
98314	so slow in the morning!
36865	thin crust pizza was delicious. seating limited.
25935	great thin crust pizza!
7487	their .99 cent pizza is not worth .99 cents... i do not recommend it, too thin, barely any cheese and it upset my stomach. i recommend maoz next door.
12382	slices are expensive, and cheap with the cheese...don't recommend...
29949	wow. pb&j italian ice. never had anything like it. and make sure you spin the wheel.
9962	fresh fried oreo, fresh fried oreo, fresh fried oreo. nuff said.
147338	led zeppole must order fried cream puff!!!!! orgasmic
81877	try out paneer makhani .. best on indian street
32514	katsu curry is the best i've eaten outside tokyo!
57437	you can never go wrong here... everything is amazing and big portions
135368	you guys are crazy i had the best service at ihop one of the best ive had in while! this place rocks my dinner was delicious!
33560	their bbq pulled pork sandwich is particularly spectacular.
4919	if you r vegetarian, ask em to customize the quesadilla its pretty good you can also ask em to customize t pizza, nachos and the spinach artichoke dip.. well the food is flavorfull
30477	this cafe is located in leed certified privately owned public space (pops) which boasts two living walls and free, live music performances on thursday evenings.
46450	popeye's chicken is the shiznit
34460	standard thai fare for standard (nyc) thai food prices. i've only done takeout but the restaurant is cute and well lit, if you dont mind being next to detention center. (4 of 4 petals via fondu)
32855	very good (and good sized lunch portion) pad see ew with beef.
149206	pad thai is always delicious!
19732	ask for chef wolfgang. tell him i sent you. loveliest guy in the world.
82569	their bruschetta (tomato basil), eggplant with mushrooms, and grandma pizza bites were featured at choice eats!
8210	went on saturday morning at 8am, was fairly quiet for the location i thought! everything bagel with lox spread was great!
134304	highly recommend the chicken bruschetta.
42214	this dd has real deli and makes great sandwiches including cuban, and chicken bruschetta. slightly more expensive than subway but the taste is much better.
19732	no organic milk? no local milk? this place so overwhelms.
39105	featuring the best quiche lorraine in manhattan i've had, un deux trois is midtown lunch must.
48083	mariachi tonight for 3rd anniversary. very nice!
83311	the people who work here are really rude, but the good food usually makes up for it. usually.
30484	it's hard to find better burger in the les, especially during late-night hours. don't leave without getting shake!
32189	went here around midnight. the staff was so rude i left before my order was ready
58758	grab the chili cheese dog. cheapest thing on the menu and really good
65166	if you don't like the long line at shake shack, give mikeys try, found it by chance, this is my go to burger joint in the city now. love it!!
98756	try the lamb burger with sesame shake
116122	inconsistency hurts this great bagel place, so make sure to ask if the bagel is fresh and soft before ordering your bagel. the everything bagel with vegetable cream cheese is the best.
124905	free wifi. really wide selection. love the taj special.
82569	village voice is excited to have xi'an famous foods at the 2012 choice eats food fest! full list of restaurants here:
6120	the covered sidewalk patio is still nice on rainy days
6083	tapas restaurant. good food. nice for catching up with friend over wine and tapas. attractive interior.
47683	if the smith is crowded, this is great alternative.
47683	lunch is real bargain if your in the hood. pretty decent wknd brunch too for when the smith is too slammed.
47542	for (very delicious) drinks on tuesday. if you're adventurous, try the space cadet. food is also fantastic and well priced.
542	awesome new place. good beer. club sandwich is delish
10085	if you order the
105569	sit in the triangle booth and order glass of malbec. this place is srsly good value. cozy too.
132546	this is my new favourite restaurant !!!! i love the salad and the pasta with wild mushrooms. amazing amazing. manager is so sweet too. go here now!
107963	check out my photography show, seasonal brooklyn, featuring photos around bed-stuy.
